row,image1,image2,win1,win2,tie
1287,26961a0b031261a7.jpeg,d8dadc7c3e9c81ab.jpeg,10,0,0
1288,6048854c2a4c4c36.jpeg,eee8e1e0eacffdb4.jpeg,1,9,0
1289,72e2e2a0e1c32159.jpeg,c2080a4ae3221819.jpeg,0,9,1
1290,28130d276def6e7d.jpeg,80fb7f4f15264784.jpeg,6,3,1
1291,0000c8f201050043.jpeg,f0e8cc8cb1e9fcdb.jpeg,7,2,1
1292,686664bc919190f0.jpeg,dee77b95907909c0.jpeg,0,8,2
1293,9e9e9fb2f2a72112.jpeg,eebe9ca7465675e0.jpeg,10,0,0
1294,b2dad8f239b9abf3.jpeg,c5c64cf4d25291c0.jpeg,0,10,0
1295,0c34dad8e0c43ccc.jpeg,a6213b2b23716969.jpeg,9,1,0
1296,99995351b0b0aaab.jpeg,bebf3ab3f937ecfc.jpeg,3,5,2
1297,79f9e9e1e4741c60.jpeg,f6cfc9394cbab2a2.jpeg,9,0,1
1298,84931016a5e35279.jpeg,bab3af8a82f293d3.jpeg,0,9,1
1299,333223191935c858.jpeg,90706aece58909c8.jpeg,0,10,0
1300,00800884f11a1909.jpeg,4464252429192357.jpeg,1,8,1
1301,1c74d180e6f0983c.jpeg,c1d78f8883870737.jpeg,9,1,0
1302,3e1331319939143c.png,8c9ff9f060f0f00c.jpeg,10,0,0
1303,662e0c63a377fe7e.jpeg,b7c5d96869cbdadb.jpeg,9,0,1
1304,b1990f1bda0d1343.jpeg,b38293a7a7c01153.jpeg,0,9,1
1305,e62ebab5378381e0.jpeg,f8eee4e9c94c46d6.jpeg,10,0,0
1306,4192266554cfa5e5.jpeg,79f9e9e1e4741c60.jpeg,0,10,0
1307,8a2aca552d8b552d.jpeg,9539796523a32722.jpeg,0,10,0
1308,36359ae2251d8e1d.jpeg,66268fab7b0f971f.jpeg,0,10,0
1309,584f73527666e8c8.jpeg,f2f6298ec6d62627.jpeg,0,9,1
1310,9414848d80e1c142.jpeg,fefefddce3933ab1.jpeg,2,4,4
1311,4146c73716b5b534.jpeg,966367c68ded8f13.jpeg,2,8,0
1312,340407178b880400.jpeg,c141c0e020256562.jpeg,10,0,0
1313,4d5513dbd343c313.jpeg,94545696f1e81c98.jpeg,0,10,0
1314,9a1c3c9ec4838689.jpeg,9b593939f9f9f155.jpeg,3,3,4
1315,2f27c715189898a8.jpeg,c1c3a626b67767c7.jpeg,0,10,0
1316,2b317173d7e5e5e7.jpeg,c141c0e020256562.jpeg,10,0,0
1317,8484840d79696130.jpeg,f9f8fcadf6ecde34.jpeg,10,0,0
1318,82870f03b3da9b8e.jpeg,9a1c3c9ec4838689.jpeg,5,1,4
1319,cda7b6383831303a.jpeg,f1d3c1d1c5ebcb93.jpeg,0,3,7
1320,7278384c6c655517.jpeg,9f06662733333333.jpeg,0,10,0
1321,208080c0da406a23.jpeg,88892f2733e7e3c7.jpeg,1,4,5
1322,e6a7679ba4ccb185.jpeg,f1b3f87cc0989d93.jpeg,3,1,6
1323,00917f3e3e672e12.png,76ccc8c89cb6f633.jpeg,0,10,0
1324,16022086819c8283.jpeg,e0c8c94262606a76.jpeg,5,2,3
1325,b199bd95998d9d9d.png,cdcd850903c43680.jpeg,8,2,0
1326,9f9bb191d999ccdc.jpeg,d8d8f8b8405273f3.jpeg,10,0,0
1327,79f9e9e1e4741c60.jpeg,8fc200d9dd1c6c32.jpeg,3,7,0
1328,00c6495a5b5b4a2f.jpeg,0c0ea5695be6eeec.jpeg,2,5,3
1329,b29a3e36569163ca.jpeg,e4c5c9c9c8a9455c.jpeg,3,1,6
1330,34727a6c666a8dd4.jpeg,b18119479772428d.jpeg,0,10,0
1331,85ca4ae4c4e3c3c1.jpeg,f0e0c8d1a684100c.jpeg,1,9,0
1332,9a4c4c646435b61a.jpeg,af5632e6472f8d8f.jpeg,0,9,1
1333,280b9b682cddec9c.jpeg,cdc97979373773f3.jpeg,0,10,0
1334,1b7475cd406b3bbb.jpeg,bebf3ab3f937ecfc.jpeg,8,1,1
1335,371f7f5e3e3e9796.jpeg,e4c5c9c9c8a9455c.jpeg,10,0,0
1336,1130316048686460.jpeg,781bd3f6dba9846c.jpeg,1,7,2
1337,153c34b4d978289c.jpeg,e0c0e060908d0799.jpeg,0,10,0
1338,30b0a3797d3b3b7a.jpeg,f3eab293a7e90846.jpeg,10,0,0
1339,23233383696874b1.jpeg,6c2aee637f797beb.jpeg,0,10,0
1340,68703676d68e2d6f.jpeg,80fb7f4f15264784.jpeg,1,6,3
1341,08b7661e352ad515.jpeg,d61416a2386af078.jpeg,1,8,1
1342,0e466f26d61a1865.jpeg,20d69692acce30b5.jpeg,5,5,0
1343,2dd5eab732b293b8.jpeg,82870f03b3da9b8e.jpeg,4,4,2
1344,8328f8d8ccd0fc8e.jpeg,8c4fd93931381e17.jpeg,8,1,1
1345,110323f2f6de0b32.jpeg,5f66b66c6667e13d.jpeg,10,0,0
1346,3b36c73371715f7f.jpeg,b5fdf4e766d1a0a6.jpeg,0,8,2
1347,607c3cf435e898bc.jpeg,fce0c2c693cccccc.jpeg,1,8,1
1348,7777b4d670a0d21a.jpeg,80e0b0fcff37dfa6.jpeg,1,3,6
1349,d9d3d3768e8edb71.jpeg,e6e8889fc36413b3.jpeg,8,1,1
1350,79e9cc9c86849c92.jpeg,c8c8c88db2d0f0b0.jpeg,0,10,0
1351,030f0a1ae4b32363.jpeg,a75558d8ac9c9c98.jpeg,0,10,0
1352,82e168e961da0f0c.jpeg,8e9ccd6945492db9.png,0,9,1
1353,e0c8c94262606a76.jpeg,f2d49475acf3c5dc.jpeg,3,4,3
1354,00080424a6a32322.jpeg,a8acc6d3db1f7e4e.jpeg,0,10,0
1355,06463178f2f1e4a4.jpeg,c5e8b0304492ded4.jpeg,1,6,3
1356,0c34dad8e0c43ccc.jpeg,1cf421d112d6ccda.jpeg,10,0,0
1357,14070706367b8727.jpeg,185e5aa4d6d88048.jpeg,0,9,1
1358,9943534242484a4a.png,d8d8f8b8405273f3.jpeg,10,0,0
1359,8d8d2d134cd6d1c3.jpeg,9f8f86a7b312c4e5.jpeg,0,10,0
1360,4129a96c9a3376b1.jpeg,8328f8d8ccd0fc8e.jpeg,2,8,0
1361,78df3c6049d8b8fe.jpeg,d6a696b6f7bb73b7.jpeg,3,7,0
1362,87c2e8e481d0f2a7.jpeg,d3478ebc82ce3609.jpeg,8,0,2
1363,7cbe8ea484c8ccc7.jpeg,b5fdf4e766d1a0a6.jpeg,10,0,0
1364,1cdcbceee296a6b4.jpeg,6de9f8e0e98d9999.jpeg,6,4,0
1365,2409097c5693a719.jpeg,3e36368c91964c44.jpeg,0,10,0
1366,5919392be9895343.jpeg,e7e6cea3a3e38707.jpeg,1,5,4
1367,e4c6607931697676.jpeg,f4f97bae7676d6f6.jpeg,6,2,2
1368,c2080a4ae3221819.jpeg,f4e6e4caca012aeb.jpeg,9,0,1
1369,1c9c9a0d59782e4a.jpeg,7262e2e1f0f9acb2.jpeg,10,0,0
1370,3cac089e654b66b3.jpeg,615f5660e22e4f26.jpeg,2,6,2
1371,2e1613137a6e6587.jpeg,a8f2e0e078f8ce6b.jpeg,3,3,4
1372,797ed0c0e2d746d8.jpeg,cf4fecc3c2e0c040.jpeg,5,1,4
1373,cef6f6bcccccbc8c.jpeg,e0d0797e5e16a6ae.jpeg,10,0,0
1374,06463178f2f1e4a4.jpeg,0c0ea5695be6eeec.jpeg,2,6,2
1375,7cf0d3eb3ed6f4ec.jpeg,e7c7f3f3da30b2c3.jpeg,0,10,0
1376,30b0a3797d3b3b7a.jpeg,7cbe8ea484c8ccc7.jpeg,0,10,0
1377,98d9c71ff2649871.jpeg,e9e9e9e16b6bd8cd.jpeg,0,10,0
1378,b29a3e36569163ca.jpeg,f976574b1c99db99.jpeg,4,1,5
1379,404606242e3a2612.jpeg,e246c6e1912f1f8d.jpeg,1,8,1
1380,9ea0818dc88838aa.jpeg,cdcce1635959beb2.jpeg,0,10,0
1381,c9ddf4c480010343.jpeg,fa6c75ed6cd1d253.jpeg,3,5,2
1382,a72f4b591b4b5a52.jpeg,e0e0c3e6d6d6a7dc.jpeg,10,0,0
1383,03038b8bbc71c3bb.jpeg,b554515d55547c6b.jpeg,10,0,0
1384,375f7c1e33d5cc68.jpeg,f2f2c8c8a8a8ecc4.jpeg,0,10,0
1385,76ccc8c89cb6f633.jpeg,f3f2d4cadbddded3.jpeg,10,0,0
1386,2dc9ccf4545595bd.jpeg,8b886c4c32789293.jpeg,10,0,0
1387,dedc5accf0dccffb.jpeg,fdf0f2d1579290a0.jpeg,1,7,2
1388,7736371b2d6554c3.jpeg,88dcccf9eb4ecc83.jpeg,0,10,0
1389,313339f939a6a343.jpeg,c565636d6dad6be5.jpeg,1,5,4
1390,c0e0ac0e94a8b2d0.jpeg,fc7d7f77e9d3cf6f.jpeg,7,2,1
1391,5797cfcfd633bcb6.jpeg,c098b1704c7db9bb.jpeg,0,10,0
1392,6048854c2a4c4c36.jpeg,f3eab293a7e90846.jpeg,0,1,9
1393,604478b9bbfbfbfe.jpeg,6673f3ce4ef7dddd.jpeg,0,10,0
1394,6677f3cd3e7ef6fe.jpeg,e0c8d8c9c6d26526.jpeg,6,2,2
1395,615f5660e22e4f26.jpeg,af2baa72b2b85ada.jpeg,2,7,1
1396,90186c3af0c02686.jpeg,d6888ec73918c965.jpeg,0,3,7
1397,9c96a268cc803676.png,c8c8c8598982d552.jpeg,10,0,0
1398,371f7f5e3e3e9796.jpeg,9b9b6e1f7aecf9e8.jpeg,3,6,1
1399,164748c42f2b1bfc.jpeg,22672727040081c4.jpeg,1,8,1
1400,3b9919a9cccecb1c.jpeg,d3d2daf284b07838.jpeg,10,0,0
1401,222566421391a1a5.jpeg,c04141c0c5013174.jpeg,1,3,6
1402,590332562fefc667.jpeg,bfbf2330644cccae.jpeg,10,0,0
1403,831b9bfb3171fcd9.jpeg,e405c6e029b0e792.jpeg,10,0,0
1404,7c5ecccce9629667.jpeg,94a08c2ba38d1594.jpeg,10,0,0
1405,0a6d6eebe9cce2e3.jpeg,6de9f8e0e98d9999.jpeg,0,8,2
1406,bc9dd67e788044f2.jpeg,cdcd850903c43680.jpeg,7,3,0
1407,2409097c5693a719.jpeg,7cdcd85c8d233331.jpeg,0,10,0
1408,0c8a10848cdddc7c.jpeg,9b9b6e1f7aecf9e8.jpeg,0,10,0
1409,109890c2e83a9a89.jpeg,d026aedcfd69c6a3.jpeg,8,0,2
1410,28130d276def6e7d.jpeg,d95a6cbcdc387c68.jpeg,7,2,1
1411,81c2c888c0f0700f.jpeg,848a838282b28e62.jpeg,1,9,0
1412,23a3a4602a939b81.jpeg,9a51313574c545cb.jpeg,9,1,0
1413,eb3b426464a68d9d.jpeg,f3eab293a7e90846.jpeg,1,1,8
1414,9a4cc1f336cdc81a.jpeg,e028385533361f66.jpeg,0,9,1
1415,0048a799b1b1999d.jpeg,337b30b094dc4464.jpeg,9,1,0
1416,6ef4b32b69e8d853.jpeg,d4394985b66ba1a1.jpeg,0,8,2
1417,70280b1376cf9c70.jpeg,efdbeb5296726243.jpeg,10,0,0
1418,711747e969e8c201.jpeg,e8c386b6c6f4b2b1.jpeg,10,0,0
1419,139b9bebbb591189.jpeg,1a3b5c5cd83803f6.jpeg,8,0,2
1420,44004d4893990091.jpeg,5d57170bac345ed5.jpeg,10,0,0
1421,02003726ce4f0002.jpeg,301395c1c9cbdc56.jpeg,10,0,0
1422,72322a6e25645213.jpeg,c6e4624639ad6e74.jpeg,1,9,0
1423,2de9686931c2eac0.jpeg,938fcec35141d194.jpeg,0,9,1
1424,6176f2f96138feff.jpeg,9a3898181c7fba2a.jpeg,0,10,0
1425,6c2aee637f797beb.jpeg,900dadcc8f25092c.jpeg,10,0,0
1426,95d5f5c9a6330b4b.jpeg,d8ecb8d8b292c3a1.jpeg,0,5,5
1427,5071e1e8822e7051.jpeg,fbfb7a7e9a5a1c21.jpeg,10,0,0
1428,7bcbe260f836b699.jpeg,8b886c4c32789293.jpeg,0,8,2
1429,030f0a1ae4b32363.jpeg,13a0abbb9eb9f6cc.jpeg,0,10,0
1430,81838c0c99190ec7.jpeg,dada3c32a28666a6.jpeg,1,9,0
1431,7a7b2e7ef08188e4.jpeg,c66c460626525327.jpeg,10,0,0
1432,3634246670389c98.jpeg,e1b1e9ed676dcea9.jpeg,10,0,0
1433,8c9ff9f060f0f00c.jpeg,9d9032732531e8e0.jpeg,9,1,0
1434,00cec6f3a1ebe8c6.jpeg,f099d64e4bdb4b5b.jpeg,0,6,4
1435,3fdf1f97cd73349e.jpeg,e1e96978a699f924.jpeg,3,0,7
1436,90706aece58909c8.jpeg,f8eee4e9c94c46d6.jpeg,10,0,0
1437,321b21233f9fecf9.jpeg,7ce46978787b33d1.jpeg,10,0,0
1438,1b7475cd406b3bbb.jpeg,c5c64cf4d25291c0.jpeg,0,10,0
1439,43c7933162e2ad96.jpeg,949498cc4ed098b2.png,10,0,0
1440,222566421391a1a5.jpeg,4666e2ca657674bc.jpeg,0,3,7
1441,70280b1376cf9c70.jpeg,d9d9f3f2ccf1909d.jpeg,2,6,2
1442,7da193a1390ca8d4.jpeg,fcf6beb4363832b8.jpeg,0,10,0
1443,e7c6ecbc3898c1b8.jpeg,f0e0c8d1a684100c.jpeg,10,0,0
1444,4bf1fd9d1eccf533.jpeg,c9ddf4c480010343.jpeg,9,0,1
1445,30f65d09b132aae3.jpeg,6c688c4d60d14b29.jpeg,0,9,1
1446,8492a0a0a32379e6.jpeg,f2d2b1b1cdcc2931.jpeg,1,9,0
1447,20a686aca4cd9d96.jpeg,fa6c75ed6cd1d253.jpeg,1,4,5
1448,1b9f9fefd93e60c0.jpeg,f7f9d97c98b5d892.jpeg,11,0,0
1449,1cf421d112d6ccda.jpeg,656d0d5575f3e274.jpeg,0,10,0
1450,b97c3c3a6e2e32d2.jpeg,cf8f8fcfcfe7a76f.jpeg,0,9,1
1451,979f8aa6ca8a91c2.jpeg,c2d8b0a08ccec680.jpeg,5,4,1
1452,32334efef09c8a90.jpeg,9bdb1e1e388bc79c.jpeg,7,2,1
1453,0303906686b462e6.jpeg,eebe9ca7465675e0.jpeg,2,0,8
1454,8484840d79696130.jpeg,e36567e571b38a80.jpeg,10,0,0
1455,0000ccc848368900.jpeg,b8ecccc8d0e79705.jpeg,10,0,0
1456,1715171f3dcab42b.jpeg,4e0e0c4e423c292e.jpeg,1,2,7
1457,02003726ce4f0002.jpeg,8d81e2787cd6f354.jpeg,10,0,0
1458,8e0b0bfad96f9e31.jpeg,9a1c3c9ec4838689.jpeg,8,1,1
1459,8e0b0bfad96f9e31.jpeg,ec9c0d4c18bc78cc.jpeg,1,8,1
1460,37d9c0041f7f69c3.jpeg,f1d9b5a4eb692b6b.jpeg,4,6,0
1461,18191b7060044770.jpeg,8e0e8ededf198d09.jpeg,10,0,0
1462,139b9bebbb591189.jpeg,b2dadb133397060b.jpeg,1,9,0
1463,263230143a312133.jpeg,c3f8fbfbef977749.jpeg,10,0,0
1464,8484840d79696130.jpeg,8c9ff9f060f0f00c.jpeg,6,2,2
1465,4bf1fd9d1eccf533.jpeg,cbe647cd4c31e284.jpeg,0,10,0
1466,3ed2f3f3349a1616.jpeg,63f3a4ac5874c4e4.jpeg,1,9,0
1467,00c0e63edacd4c51.jpeg,4c4dc3a3ae7a72a1.jpeg,5,1,4
1468,6178783164f2f219.jpeg,9c9eb6b67bdb3327.jpeg,10,0,0
1469,3f7d26f4c8c0c6c2.jpeg,80e0b0fcff37dfa6.jpeg,1,5,4
1470,c35361252d8fefef.jpeg,c7722c9e984ce86c.jpeg,0,9,1
1471,604478b9bbfbfbfe.jpeg,831b9bfb3171fcd9.jpeg,2,7,1
1472,00800884f11a1909.jpeg,90c0013158c96c38.jpeg,1,7,2
1473,d969f9db9a86a446.jpeg,da3b293036f6796c.jpeg,8,2,0
1474,4757d6c4e4d09b93.jpeg,5e7b230aca4e9fbc.jpeg,0,10,0
1475,6c3e3a79f9f2f878.jpeg,fbfb7a7e9a5a1c21.jpeg,10,0,0
1476,e66e3e96ab976363.jpeg,f4aca993c6ceba1a.jpeg,8,2,0
1477,9d8519a3a38494c9.jpeg,e8f4d3b4d074103c.jpeg,10,0,0
1478,86aa9c7cbecf0dbf.jpeg,e63c9884180c1d0d.jpeg,6,4,0
1479,3c1c3a309c940098.jpeg,d6a696b6f7bb73b7.jpeg,8,2,0
1480,82870f03b3da9b8e.jpeg,e98b2a3b0d1fb999.jpeg,2,4,4
1481,38b8b0e0e50384e3.jpeg,c480e060e2666c6c.jpeg,10,0,0
1482,e07e929848c14367.jpeg,ea74b7795931b9e5.png,9,0,1
1483,711747e969e8c201.jpeg,f0e0c8d1a684100c.jpeg,7,3,0
1484,07e7e5c85cd73e33.jpeg,beaeb3998fcff1fc.jpeg,0,10,0
1485,d95a6cbcdc387c68.jpeg,dada3c32a28666a6.jpeg,2,8,0
1486,679ea1ec6c791d05.jpeg,e4c5c9c9c8a9455c.jpeg,7,2,1
1487,a6c6c6be343898c5.jpeg,e3e0f8d4cdce4640.jpeg,5,3,2
1488,090c4c898b8f83c0.jpeg,e0c8d8c9c6d26526.jpeg,10,0,0
1489,ca4c9d8d1d4c8f2d.jpeg,e46171f1b0f45514.jpeg,10,0,0
1490,5b59266e6a621337.jpeg,8ccc56114be6f614.jpeg,1,9,0
1491,beb85a4652f0747c.jpeg,d3478ebc82ce3609.jpeg,3,4,3
1492,2a2ac3ce90a4c726.jpeg,e62ebab5378381e0.jpeg,1,8,1
1493,eccce8b151c35134.jpeg,f1b3f87cc0989d93.jpeg,8,0,2
1494,d9bcdab19dc3717b.jpeg,f4f97bae7676d6f6.jpeg,10,0,0
1495,8383b3d318c3dc5c.jpeg,f0ccebc1c1cbcecc.jpeg,3,7,0
1496,5833339b26761ada.jpeg,999387dcde1b3264.jpeg,10,0,0
1497,38b8b0e0e50384e3.jpeg,3ed2f3f3349a1616.jpeg,10,0,0
1498,22089cd651c0e672.jpeg,24c9012c347d9587.jpeg,1,8,1
1499,06646168d6dacc81.jpeg,e246c6e1912f1f8d.jpeg,1,9,0
1500,78df3c6049d8b8fe.jpeg,94d6b64a8c940b20.jpeg,0,10,0
1501,3b36c73371715f7f.jpeg,a1408f9b16323535.jpeg,1,2,7
1502,d5e5e67612b2fa69.jpeg,e3f3f3d9e4d4ecdc.jpeg,2,8,0
1503,949498cc4ed098b2.png,cf4fecc3c2e0c040.jpeg,5,2,3
1504,c4d0c8e524a6b4d8.jpeg,f2fafcb8da2920e4.jpeg,9,0,1
1505,94545696f1e81c98.jpeg,c7cfef9ebd7c525b.jpeg,10,0,0
1506,2d6371732390d1d6.jpeg,c04141c0c5013174.jpeg,6,1,3
1507,109404061c69f6ea.jpeg,d5dddd5994dcd8a9.jpeg,0,10,0
1508,72322a6e25645213.jpeg,cdc97979373773f3.jpeg,0,10,0
1509,222566421391a1a5.jpeg,cb5ad4c7f3e6d658.jpeg,2,2,6
1510,23233383696874b1.jpeg,6279f9e5e16b4945.jpeg,0,10,0
1511,8e9ccd6945492db9.png,fbf2b6e139c7cf3f.jpeg,7,3,0
1512,34727a6c666a8dd4.jpeg,e8e272a6c6cec929.jpeg,10,0,0
1513,c2d8b0a08ccec680.jpeg,e4e4e6d2f3f2d6cc.jpeg,3,6,1
1514,486c2a898c8a8b8a.jpeg,f2fafcb8da2920e4.jpeg,8,1,1
1515,9414848d80e1c142.jpeg,a7e7e6f5c0c3d1b4.jpeg,0,10,0
1516,05c54565ddd4b437.jpeg,b2b24f7bd8ce868c.jpeg,3,6,1
1517,0e1e7f7c060a45c6.jpeg,864e4623d8bae992.jpeg,2,4,4
1518,0084c1d3c81dd353.jpeg,e4f0c80d8184d6a0.jpeg,1,7,2
1519,68703676d68e2d6f.jpeg,cfec2dc9c8d05968.jpeg,1,9,0
1520,aab2b2622692a8f0.jpeg,e8f0c20f31edbeb8.jpeg,1,9,0
1521,68e0f0c8c8020105.jpeg,fe8a24244d039ff8.jpeg,10,0,0
1522,1e96a6f3b83cf0f0.jpeg,d09599199a933b5c.jpeg,10,0,0
1523,10c0f89d6bffdc9c.jpeg,d9f4924319000884.jpeg,0,10,0
1524,e6e46461eced652d.jpeg,f099d64e4bdb4b5b.jpeg,10,0,0
1525,80e478393c9272dc.jpeg,ac9ebedfd7beda26.jpeg,4,4,2
1526,20a686aca4cd9d96.jpeg,c88c8ce8c06c6812.jpeg,1,3,6
1527,47ddbc7cda1b8549.png,c74683e339b9b830.jpeg,6,0,4
1528,032353c6e6ea6a9e.jpeg,0e0e0e0c91382e18.jpeg,10,0,0
1529,3432390eb6881e92.jpeg,9e9e9fb2f2a72112.jpeg,0,10,0
1530,c1c3a626b67767c7.jpeg,c1e351c0c242a969.jpeg,10,0,0
1531,195b92ca2a270626.jpeg,7c3ca7ad69410fff.jpeg,10,0,0
1532,6868263d353d6963.jpeg,d6a696b6f7bb73b7.jpeg,5,5,0
1533,6667262cede8ecc1.jpeg,c141c0e020256562.jpeg,7,1,2
1534,1d3b3975672563a3.jpeg,c3f8fbfbef977749.jpeg,10,0,0
1535,c3648683c3f5f5fa.jpeg,ed62eac58f8f3d3e.jpeg,0,9,1
1536,7979797a7a5e5ed6.jpeg,8445b4b4ad60c080.jpeg,8,0,2
1537,bab3af8a82f293d3.jpeg,f4f4f0f967f8193c.jpeg,8,2,0
1538,0c446636268dcd4f.jpeg,394bcfcdcfc9c9cb.jpeg,7,2,1
1539,4ccce4e138cd0e0b.jpeg,d5e5e67612b2fa69.jpeg,10,0,0
1540,061a512528898981.jpeg,2fb36b491b1b8b0b.jpeg,9,0,1
1541,1f9f574b6d63240d.jpeg,d1f971ea9a7eeccc.jpeg,0,10,0
1542,26961a0b031261a7.jpeg,7cf0d3eb3ed6f4ec.jpeg,9,1,0
1543,04c8f1704e5ad3f4.jpeg,7373b3b7b3b3f3b3.jpeg,8,0,2
1544,1d3b3975672563a3.jpeg,ec9c0d4c18bc78cc.jpeg,10,0,0
1545,81838c0c99190ec7.jpeg,c10b98883a305199.jpeg,4,4,2
1546,cdcd850903c43680.jpeg,e9e199d9d0bcfcfc.jpeg,3,7,0
1547,82a48659759e8b6d.jpeg,fc90848c8cc6f8c5.jpeg,2,8,0
1548,c4c13c06f271c990.jpeg,e6e6fe7c3d302020.jpeg,0,10,0
1549,1c9c9a0d59782e4a.jpeg,e46171f1b0f45514.jpeg,10,0,0
1550,e028385533361f66.jpeg,e4f0c80d8184d6a0.jpeg,4,5,1
1551,9c969cd7b3f68d80.jpeg,9d8519a3a38494c9.jpeg,0,10,0
1552,8e9ccd6945492db9.png,e3c959b199e8627a.jpeg,10,0,0
1553,23233383696874b1.jpeg,e448dc96c8373732.jpeg,0,10,0
1554,79b1f1e3e43e6ccd.jpeg,7bcbe260f836b699.jpeg,8,0,2
1555,293d0d278c56d2f0.jpeg,e0c0e060908d0799.jpeg,0,10,0
1556,153c34b4d978289c.jpeg,854c921b0b565c33.jpeg,10,0,0
1557,131322a9c9e99000.jpeg,dc88c1e0c0587c70.jpeg,0,10,0
1558,34611b8bc3abc9e5.jpeg,c565636d6dad6be5.jpeg,7,3,0
1559,68e0f0c8c8020105.jpeg,e3c959b199e8627a.jpeg,10,0,0
1560,0f079797982c61a9.jpeg,6270707169a13935.jpeg,3,7,0
1561,00c0a19794626001.jpeg,70d0e49591c5c030.jpeg,1,8,1
1562,262465584c4c9e1e.jpeg,3d3cae62248c90f3.jpeg,0,0,10
1563,0ece4a529a123622.jpeg,f9f8fcadf6ecde34.jpeg,8,1,1
1564,4ccce4e138cd0e0b.jpeg,e1c4dc5868581018.jpeg,7,2,1
1565,0682f2b6df97bb19.jpeg,185e5aa4d6d88048.jpeg,0,10,0
1566,5b23a2d74fadcec7.png,81e1d191b0d0dbd3.jpeg,10,0,0
1567,4464252429192357.jpeg,aab2b2622692a8f0.jpeg,8,2,0
1568,4dc919332bd1c3d8.jpeg,e405c6e029b0e792.jpeg,0,0,10
1569,27c7c1c5ce4a3a24.jpeg,656769a99cb3a5ac.jpeg,0,9,1
1570,14070706367b8727.jpeg,8191a3cecce96828.jpeg,2,8,0
1571,2e1613137a6e6587.jpeg,9d9032732531e8e0.jpeg,2,8,0
1572,5797cfcfd633bcb6.jpeg,99995351b0b0aaab.jpeg,1,4,5
1573,9943534242484a4a.png,afadca4a96bc7a7e.jpeg,10,0,0
1574,06646168d6dacc81.jpeg,6eb8f66266a2effc.jpeg,1,9,0
1575,1d5e6f6e744e5adb.jpeg,4c4dc3a3ae7a72a1.jpeg,1,6,3
1576,0787e6ac8c99699e.jpeg,2dc9ccf4545595bd.jpeg,1,8,1
1577,0e3c183cb3888d3e.jpeg,4bf1fd9d1eccf533.jpeg,3,7,0
1578,0e6361ee6b28eccc.jpeg,171b333333331f37.jpeg,1,8,1
1579,7a7b2e7ef08188e4.jpeg,cd734649ca36bbdb.jpeg,10,0,0
1580,0e6361ee6b28eccc.jpeg,99995351b0b0aaab.jpeg,9,0,1
1581,951e6e53d12643d3.png,999a929230d0d0b4.jpeg,10,0,0
1582,3191dde5a02cc298.jpeg,595b53dbc2e4ad67.jpeg,9,1,0
1583,c0e0ac0e94a8b2d0.jpeg,d3cbcbc6c6c6c787.jpeg,6,3,1
1584,787929b96658d8da.jpeg,c9c5d0c88c9c99b5.jpeg,2,7,1
1585,052d230b03020280.jpeg,ad1f79c16799271a.jpeg,6,4,0
1586,0c8a10848cdddc7c.jpeg,d6888ec73918c965.jpeg,8,2,0
1587,63e7c6c86872345c.jpeg,f0e0ecd979b0954d.jpeg,1,5,4
1588,149270991a64a484.jpeg,e3e767e6a4a66843.jpeg,10,0,0
1589,018dccce3cdcf6b2.jpeg,da1a393b3be7e0ec.jpeg,10,0,0
1590,66d3191382a2a020.jpeg,bf65c51989c69959.jpeg,1,3,6
1591,3e3e3cfc39397915.jpeg,e0f0fcfefafb7bf8.jpeg,2,6,2
1592,1792bc2726757999.png,996d9631715c8cb8.jpeg,2,7,1
1593,dada3c32a28666a6.jpeg,e448dc96c8373732.jpeg,1,9,0
1594,4146c73716b5b534.jpeg,938fcec35141d194.jpeg,2,7,1
1595,0e1606068d2c0c80.jpeg,f0e8cc8cb1e9fcdb.jpeg,10,0,0
1596,6dd2da4cca8f0727.jpeg,bebf3ab3f937ecfc.jpeg,9,0,1
1597,9b9b6e1f7aecf9e8.jpeg,9c96a268cc803676.png,8,0,2
1598,a7a3ffcb7eb6c6e8.jpeg,d08ab4b0939a8a2a.jpeg,9,1,0
1599,21260448c9d690c6.jpeg,7c5ecccce9629667.jpeg,0,10,0
1600,6c9891318da6a92c.jpeg,e8e272a6c6cec929.jpeg,9,0,1
1601,0084c1d3c81dd353.jpeg,485cb79f9fe88aa6.jpeg,6,1,3
1602,4d5513dbd343c313.jpeg,f8b0bcd85bccc7b2.jpeg,5,1,4
1603,0e16b469c127ced8.jpeg,20a686aca4cd9d96.jpeg,9,0,1
1604,c7e7e76602cbf924.jpeg,d0603b9ba4a4e7cf.jpeg,10,0,0
1605,091c168ecb36690c.jpeg,0ece4a529a123622.jpeg,3,4,3
1606,109404061c69f6ea.jpeg,ca4c9d8d1d4c8f2d.jpeg,0,10,0
1607,0e16b469c127ced8.jpeg,6279f9e5e16b4945.jpeg,5,3,2
1608,c99938305552565e.jpeg,f4f4f0f967f8193c.jpeg,6,3,1
1609,20d69692acce30b5.jpeg,90706aece58909c8.jpeg,0,10,0
1610,2c6868d161c4c356.jpeg,b3b286c6b4b05c6d.jpeg,2,1,7
1611,2d6371732390d1d6.jpeg,e6e8889fc36413b3.jpeg,4,4,2
1612,63e7c6c86872345c.jpeg,854c921b0b565c33.jpeg,3,2,5
1613,20209294362d910c.jpeg,21260448c9d690c6.jpeg,10,0,0
